move,observations,time step
"[0.1,-0.1]","[[0.8952276374533943, -2.5299073047078537], [0.35355189640375434, 2.084480863691822], [1.3365381590484842, 2.4397617004522867], [1.2060196087138146, 1.2462367042695819]]",0.2
"[0.1,-0.1]","[[0.9144369572998631, -2.507932637023304], [0.371608074188351, 2.1381318801745555], [1.32102298390436, 2.4651854827792348], [1.1903094497381612, 1.277994021008257]]",0.2
"[0.1,-0.1]","[[0.9253884681240484, -2.475599709658904], [0.3532935573492056, 2.210448174818608], [1.350920390351265, 2.4822619271027357], [1.1908861892976237, 1.285182250618522]]",0.2
"[0.1,-0.1]","[[0.940875502193307, -2.4920569807478103], [0.37643379024997836, 2.2634765931445475], [1.3600176078023294, 2.51696474193957], [1.174663737590691, 1.3475749280021956]]",0.2
"[0.1,-0.1]","[[0.9374128289686885, -2.470976369043832], [0.40075301519795764, 2.3624201122130533], [1.3949294862884851, 2.597637957090133], [1.1899731957409305, 1.3845766539899915]]",0.2
"[0.1,-0.1]","[[0.9609419646055009, -2.47042925360416], [0.43097889758217073, 2.34859810447461], [1.4039660460561472, 2.5907052932299464], [1.194735432526289, 1.4833544106587828]]",0.2
"[0.1,-0.1]","[[0.9848202450518216, -2.4884461636175206], [0.4169479090821357, 2.4680964547389737], [1.4043172876335384, 2.6086799582252227], [1.1900124642716514, 1.461117401928134]]",0.2
"[0.1,-0.1]","[[0.9992848102390707, -2.468439129766957], [0.4486857965537625, 2.480270788652733], [1.4178909360592522, 2.6028368955665044], [1.1984577911764438, 1.5066320104075703]]",0.2
"[0.1,-0.1]","[[1.0199199208388094, -2.4740154732252955], [0.4331742306562019, 2.5288088265027637], [1.4572876113946056, 2.6768413351523606], [1.182753279626554, 1.5434366327152607]]",0.2
"[0.1,-0.1]","[[1.041473262395528, -2.443278862931917], [0.4673549562308993, 2.561035343443977], [1.4512023041777078, 2.6574795937901814], [1.1734419181204596, 1.5447987685453384]]",0.2
"[0.1,-0.1]","[[1.0459482380839091, -2.465585463611062], [0.48921270033334296, 2.6405664950505434], [1.479265661167076, 2.7093657023609863], [1.1730079740214145, 1.6109690425666843]]",0.2
"[0.1,-0.1]","[[1.066377017532123, -2.4446413883732334], [0.5022728769666365, 2.6647961401214313], [1.1696005507882175, 1.6334214921843775]]",0.2
"[0.1,-0.1]","[[1.065851024022095, -2.4124515298847835], [0.522597663566842, 2.7253241578901846], [1.1840673469971201, 1.6637068144660714]]",0.2
"[0.1,-0.1]","[[1.0931391929270078, -2.401132192162169], [0.5326046056570437, 2.7362915115572215], [1.1638224692921368, 1.7407966517561508]]",0.2
"[0.1,-0.1]","[[1.1083701195973712, -2.3878470401830985], [0.5459742172899078, 2.7530289708226188], [1.1978300053667998, 1.7696153012763114]]",0.2
"[0.1,-0.1]","[[1.1286954494025758, -2.4189696267852328], [0.586840635306204, 2.7668626265745546], [1.186658579350115, 1.8195727203669152]]",0.2
"[0.1,-0.1]","[[1.1404429563706344, -2.4053957244032804], [0.5854410017683557, 2.8078353501891318], [1.179836157638677, 1.7924093857455925]]",0.2
"[0.1,-0.1]","[[1.1540798356052326, -2.400677463582138], [0.626893712089425, 2.8372157868902206], [1.202609868340028, 1.8566373657385788]]",0.2
"[0.1,-0.1]","[[1.1740119154062147, -2.382844489526986], [0.6467281264457327, 2.9110305300271615], [1.2188643342011616, 1.90392538649642]]",0.2
"[0.1,-0.1]","[[1.1938778228990465, -2.3521588706605243], [0.6574841835522884, 2.908260147775422], [1.2101151186019465, 1.9245606097714685]]",0.2
"[0.1,-0.1]","[[1.206353952175726, -2.375598412685897], [0.6861930611895897, 2.949779120479573], [1.2046199614177826, 1.9562055304374415]]",0.2
"[0.1,-0.1]","[[1.2098271827243905, -2.3511109858145476], [0.6905761209110237, 2.9718014180859096], [1.219069316062286, 1.9942665590668813]]",0.2
"[0.1,-0.1]","[[1.2267574423335361, -2.3499110796959926], [0.6960818574847369, 2.9872896792334496], [1.2376605098964244, 2.053359538611166]]",0.2
"[0.1,-0.1]","[[1.2424122420393422, -2.3588549266043146], [0.7180706334781439, 3.012630713839668], [1.2441362281373418, 2.066696767988342]]",0.2
"[0.1,-0.1]","[[1.24664007991333, -2.336432001130608], [0.7461962486087951, 3.04603683503786], [1.261540292790922, 2.101195351870737]]",0.2
"[0.1,-0.1]","[[1.2732461742307062, -2.3275111654098097], [0.7686506784781046, 3.058880012672809], [1.2550830488655145, 2.167569868464635]]",0.2
"[0.1,-0.1]","[[1.2818445324302072, -2.30600341788323], [0.8003120563863861, 3.1039029309349564], [1.2584545305566, 2.208666816033697]]",0.2
"[0.1,-0.1]","[[1.2864991454038115, -2.2703536028221603], [0.8262998039666714, 3.1145768970881287], [1.2812223666022724, 2.2348951004935405]]",0.2
"[0.1,-0.1]","[[1.283495655356799, -2.2514313947290763], [0.8404374254825793, 3.1005515989178196], [1.3027902764090666, 2.247571707807806]]",0.2
"[0.1,-0.1]","[[1.328826453711365, -2.3085233972506525], [0.8530454731643631, -3.1272752536366553], [1.3018328945443347, 2.250574074394145]]",0.2
"[0.1,-0.1]","[[1.3480777779494342, -2.2823746479132887], [0.8716922335691278, -3.1394767895956104], [1.317215150958674, 2.3359986995463218]]",0.2
"[0.1,-0.1]","[[1.3490597014922083, -2.300481030025186], [0.9018092694009405, -3.1232614332624635], [1.3103609643239515, 2.2996716881451675]]",0.2
"[0.1,-0.1]","[[1.3792148034249443, -2.238591123467174], [0.9053018264203232, -3.0655914393204298], [1.3562153350146136, 2.3448309981421755]]",0.2
"[0.1,-0.1]","[[1.3617080804205424, -2.2838389832283092], [0.9533323334187833, -3.0600792652259683], [1.3568304462693785, 2.382187258596027]]",0.2
"[0.1,-0.1]","[[1.3925194957512235, -2.2443452472438095], [0.9380816637210974, -3.048732038290672], [1.3930802754393248, 2.4529967751244475]]",0.2
"[0.1,-0.1]","[[1.4010741772234236, -2.206653423256807], [0.9731233126194844, -3.020963000099946], [1.4050777752448211, 2.461022749159915]]",0.2
"[0.1,-0.1]","[[1.417649260172119, -2.2084083152088776], [0.9858701257779049, -3.0073799546731563], [1.394716982162876, 2.488645003769087]]",0.2
"[0.1,-0.1]","[[1.4254589632995829, -2.247926744615879], [0.9898019213104816, -2.971527984841256], [1.421228952515135, 2.5075478638459288]]",0.2
"[0.1,-0.1]","[[1.451552060603862, -2.2128824772467146], [1.0390188876132451, -2.9780123696182472], [1.4509431201350487, 2.5506438882273073]]",0.2
"[0.1,-0.1]","[[1.4506004637818424, -2.183724251393411], [1.0522937511106163, -2.9477204362632787], [1.4542500975106714, 2.558995972339443]]",0.2
"[0.1,-0.1]","[[1.458493316657787, -2.1867192705632768], [1.0762702520302403, -2.9371289044637225], [1.4587596223564572, 2.6054293850198826]]",0.2
"[0.1,-0.1]","[[1.4677618732137132, -2.1410495163359404], [1.0915257897707127, -2.909724217085177], [1.4813263734427884, 2.623284106519505]]",0.2
"[0.1,-0.1]","[[1.477392924973199, -2.152725560932807], [1.120340172665474, -2.9098182396462167]]",0.2
"[0.1,-0.1]","[[1.4766295524661466, -2.1376437300472837], [1.1310210555730236, -2.8725751814902156]]",0.2
"[0.1,-0.1]","[[1.1437466390091553, -2.882913101602014]]",0.2
"[0.1,-0.1]","[[1.1739181954231666, -2.8732487937368814]]",0.2
"[0.1,-0.1]","[[1.1926099108146317, -2.855444058225807]]",0.2
"[0.1,-0.1]","[[1.2173914765857174, -2.844192449890901]]",0.2
"[0.1,-0.1]","[[1.2272831541116953, -2.7856378697481023]]",0.2
"[0.1,-0.1]","[[1.255903592203611, -2.818104590954415]]",0.2
"[0.1,-0.1]","[[1.2618785406065705, -2.779265912373356]]",0.2
"[0.1,-0.1]","[[1.2811464124452274, -2.774913186156263]]",0.2
"[0.1,-0.1]","[[1.2753449698460846, -2.7608947886688116]]",0.2
"[0.1,-0.1]","[[1.3237464989108976, -2.725072218996131]]",0.2
"[0.1,-0.1]","[[1.3244179714983229, -2.709618446061223]]",0.2
"[0.1,-0.1]","[[1.3679050374623485, -2.7271977437145973]]",0.2
"[0.1,-0.1]","[[1.3756726014425142, -2.7094636780115375]]",0.2
"[0.1,-0.1]","[[1.3961057193797515, -2.7179641975082656]]",0.2
"[0.1,-0.1]","[[1.4174380781117046, -2.625985910525108]]",0.2
"[0.1,-0.1]","[[1.4126363514683422, -2.67830408286564]]",0.2
"[0.1,-0.1]","[[1.44938426912112, -2.643030289542566]]",0.2
"[0.1,-0.1]","[[1.4648735681202407, -2.618673846556462]]",0.2
"[0.1,-0.1]","[[1.4575513241069802, -2.6221033894484655]]",0.2
"[0.1,-0.1]","[[1.5108541848318835, -2.6108395055201643]]",0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]",[],0.2
"[0.1,-0.1]","[[1.511096754302231, -0.5004850238625097]]",0.2
"[0.1,-0.1]","[[1.4735493421978314, -0.4982894670928495]]",0.2
"[0.1,-0.1]","[[1.4671183310330307, -0.46526009372694926]]",0.2
"[0.1,-0.1]","[[1.435362021051746, -0.46229912201636875]]",0.2
"[0.1,-0.1]","[[1.438415621566909, -0.45642398369248727]]",0.2
"[0.1,-0.1]","[[1.3923455380626075, -0.4423752275091947]]",0.2
"[0.1,-0.1]","[[1.3895451846339113, -0.3892113320115088]]",0.2
"[0.1,-0.1]","[[1.378801214579831, -0.4191739228710231]]",0.2
"[0.1,-0.1]","[[1.357242031403092, -0.42136272001961267]]",0.2
"[0.1,-0.1]","[[1.3250560199736765, -0.37875131744864887]]",0.2
"[0.1,-0.1]","[[1.3247155701572584, -0.368632302508945]]",0.2
"[0.1,-0.1]","[[1.309901817708642, -0.3423445698781681]]",0.2
"[0.1,-0.1]","[[1.302444633982088, -0.34014425995661246]]",0.2
"[0.1,-0.1]","[[1.2723220114583311, -0.3394387571465172]]",0.2
"[0.1,-0.1]","[[1.2418997226955797, -0.28980109499754503]]",0.2
"[0.1,-0.1]","[[1.2208949290275688, -0.28911905013640643]]",0.2
"[0.1,-0.1]","[[1.2036895769785048, -0.27766503484011434]]",0.2
"[0.1,-0.1]","[[1.1867270492478714, -0.28142786303757955]]",0.2
"[0.1,-0.1]","[[1.1729779495843418, -0.2578767539085304]]",0.2
"[0.1,-0.1]","[[1.139773597538451, -0.21994288869990916], [1.4959178905395765, -0.963511840478503]]",0.2
"[0.1,-0.1]","[[1.146852157899848, -0.2229927276932886], [1.4674103482975787, -0.9810981129465317]]",0.2
"[0.1,-0.1]","[[1.1122649667519626, -0.20216359120920616], [1.4788519054415457, -0.9275422965367106]]",0.2
"[0.1,-0.1]","[[1.0875382418634865, -0.17380085162111333], [1.4535993232458713, -0.9621182460347424]]",0.2
"[0.1,-0.1]","[[1.487534794343956, 0.5487469244970198], [1.0624412314364724, -0.17103759899447224], [1.4404268221137606, -0.9003900016011288]]",0.2
"[0.1,-0.1]","[[1.479996282069529, 0.6100000604649787], [1.0500933222446946, -0.15790360155242006], [1.4366561688995254, -0.8880266677973705]]",0.2
"[0.1,-0.1]","[[1.4611664655007515, 0.6286327214435042], [1.0326440491760673, -0.12232101854593201], [1.4201158254083177, -0.923788629916807]]",0.2
"[0.1,-0.1]","[[1.4387475862564152, 0.6640850244568544], [1.0216364900172688, -0.09391263120794459], [1.3972050091934387, -0.9521699286985494]]",0.2
"[0.1,-0.1]","[[1.4280032600593238, 0.7043544302734837], [0.9917065439415041, -0.09733590297257456], [1.3913048660427074, -0.8682539787470919]]",0.2
"[0.1,-0.1]","[[1.4069800343410686, 0.7005315834640641], [0.9697874517918385, -0.06761428551365975], [1.3950281250652872, -0.8863881514630114]]",0.2
"[0.1,-0.1]","[[1.3946199725077773, 0.7534881332674411], [0.94527396464765, -0.06902163387227611], [1.3731886498349717, -0.8667825372181043]]",0.2
"[0.1,-0.1]","[[1.3866663139711917, 0.7726829224536622], [0.9143889372441598, -0.033077506156098606], [1.359003102436631, -0.8741627172719585]]",0.2
"[0.1,-0.1]","[[1.3488872075543172, 0.7925017235680205], [0.9091984188735522, -0.017613935409536863], [1.3351932329420333, -0.8627865414666024]]",0.2
"[0.1,-0.1]","[[1.345727600890119, 0.843514761607538], [0.8828194687796129, -0.002819075110499486], [1.3305136409438234, -0.8212768419778144]]",0.2
"[0.1,-0.1]","[[1.3365682392332445, 0.892518120753003], [0.8892080395200935, 0.021552795751644167], [1.3143063634135226, -0.832470293866517]]",0.2
"[0.1,-0.1]","[[1.3061270472632112, 0.8896605466984705], [0.8474379557719769, 0.037473453396509954], [1.3150574063051883, -0.8086447716926025]]",0.2
"[0.1,-0.1]","[[1.3347029921375015, 0.9259842054604095], [0.8298648818546452, 0.08509112121288494], [1.3028544819715486, -0.8577093309670475]]",0.2
"[0.1,-0.1]","[[1.305541887673563, 0.9659421942806233], [0.8045717731606715, 0.07770068376108694], [1.2764084000626912, -0.8259722763174641]]",0.2
"[0.1,-0.1]","[[1.2996924722263632, 0.9703874374848951], [0.8043407187484481, 0.10533045222999178], [1.2694907897888508, -0.8417387112571392]]",0.2
"[0.1,-0.1]","[[1.266137390319492, 1.0557584735145438], [0.7709575032390721, 0.17276517945946082], [1.2496998573991065, -0.7878881726705338]]",0.2
"[0.1,-0.1]","[[1.2494245900930654, 1.0583432728595412], [0.7547792136082471, 0.14299072579868766], [1.241535052325563, -0.7941450989813847]]",0.2
"[0.1,-0.1]","[[1.2656627054110574, 1.1162018520715138], [0.7346885663809032, 0.18474610975590003], [1.2272526913864394, -0.7952950747407622]]",0.2
"[0.1,-0.1]","[[1.2499683422795729, 1.1584305111069013], [0.7177298365429413, 0.19235507700398446], [1.2195080572865842, -0.7699232132403412]]",0.2
"[0.1,-0.1]","[[1.2405094487749253, 1.171749204354432], [0.6828774461308605, 0.22221250639280665], [1.181232252736067, -0.7322919207673125]]",0.2
"[0.1,-0.1]","[[1.2241430385569616, 1.2058201361616752], [0.659582133925019, 0.246385221422063], [1.176716762078195, -0.7823053178084929]]",0.2
"[0.1,-0.1]","[[1.2199419028003564, 1.2508968510644527], [0.6676090865292457, 0.308572782688867], [1.1773730880924778, -0.7381222678596072]]",0.2
"[0.1,-0.1]","[[1.1995486740110923, 1.2915067307503445], [0.63552671280857, 0.373934078143792], [1.1414280689963003, -0.7434768012486491]]",0.2
"[0.1,-0.1]","[[1.2183488049980968, 1.3380311607569098], [0.6165831625356261, 0.34269023355355394], [1.140705068371968, -0.6781984435972367]]",0.2
"[0.1,-0.1]","[[1.1928183840316295, 1.3441595444153303], [0.5838937971916184, 0.3710175109694782], [1.110123407690068, -0.7044627199048671]]",0.2
"[0.1,-0.1]","[[1.182080093665614, 1.4098747428526641], [0.5653605350414039, 0.3967680361618802], [1.1103081182514187, -0.705698649822176]]",0.2
"[0.1,-0.1]","[[1.1863461082592246, 1.4183489111861303], [0.5645628713049511, 0.4357348296930409], [1.094659806020078, -0.6896435389579693]]",0.2
"[0.1,-0.1]","[[1.2121348151068798, 1.4600565647590833], [0.5462438207375931, 0.45017401751837066], [1.0912756088351518, -0.7135116196585487]]",0.2
"[0.1,-0.1]","[[1.182873750454679, 1.4640614851356977], [0.5140778459626689, 0.4977403732331155], [1.067468280271578, -0.6929675951956863]]",0.2
"[0.1,-0.1]","[[1.1867755094016028, 1.5324493524066158], [0.4971996196254964, 0.5670940939515677], [1.0460102365900017, -0.6620394466556772]]",0.2
"[0.1,-0.1]","[[1.175765987880945, 1.5690687665112635], [0.48712363288264443, 0.580404216311507], [1.4967192361370434, 0.4829847900676562], [1.0237804120270755, -0.6820039495067945]]",0.2
"[0.1,-0.1]","[[1.1983351554562796, 1.6100870637211855], [0.4560636049485364, 0.6234737375687346], [1.4644837550858125, 0.511255805845409], [0.9959855173256992, -0.6819597812402419]]",0.2
"[0.1,-0.1]","[[1.2003143482632077, 1.6463215947588556], [0.45295478695740743, 0.6576033056262359], [1.446242947306642, 0.548897190661473], [0.9949178236059274, -0.6391738125451486]]",0.2
"[0.1,-0.1]","[[1.2007447233422428, 1.6624447126869961], [0.43918420211408926, 0.7225141508023163], [1.441418725270093, 0.5538168919173558], [0.9894392448051577, -0.6549863394833189]]",0.2
"[0.1,-0.1]","[[1.2021870745232295, 1.7185520579581504], [0.43841433559722987, 0.7795425002851473], [1.4196053227996537, 0.5705269916245939], [0.9602054201496578, -0.6366036861835478]]",0.2
"[0.1,-0.1]","[[1.182983587795565, 1.768335786045936], [0.3945691270505026, 0.8554983386999206], [1.3970672633829229, 0.5875019209273349], [0.9565984133432245, -0.6582887829958783]]",0.2
"[0.1,-0.1]","[[1.1832764986870798, 1.808710791614188], [0.4003273517528778, 0.8931347335636081], [1.3881132368129405, 0.6202954267933463], [0.9396045409246366, -0.6102587522768559]]",0.2
"[0.1,-0.1]","[[1.1952861606852223, 1.8478401811831646], [0.38132857297987177, 0.9590152206932899], [1.365227978343369, 0.6471033677603355], [0.9370636285503198, -0.6427519803113833]]",0.2
"[0.1,-0.1]","[[1.2205372537179846, 1.8751940528552893], [0.38037548452676345, 1.0060251795556814], [1.3460835847691455, 0.6954429479075528], [0.908522409267176, -0.6203321117220085]]",0.2
"[0.1,-0.1]","[[1.21145631137179, 1.9140087855018113], [0.35360312690818224, 1.1045771147075412], [1.3185879416787687, 0.7203148222336745], [0.8925924388351317, -0.6297688580635672]]",0.2
"[0.1,-0.1]","[[1.2237597865012915, 1.9019591923883181], [0.34714047814422183, 1.1771455892701386], [1.3199056383040888, 0.7657014702853018], [0.865596842537881, -0.6023318057040432]]",0.2
"[0.1,-0.1]","[[1.2301607983794278, 1.9465269901174949], [0.3368452645812274, 1.2060439486022485], [1.2853572731904264, 0.7980546451410353], [0.8650445217216205, -0.5718148562518118]]",0.2
"[0.1,-0.1]","[[1.2379404161155205, 1.989424463525024], [0.3387755149766567, 1.2975616168493176], [1.2916905097354785, 0.8201268981061962], [0.8236162766906167, -0.5875689589333332]]",0.2
